3.916709240190770214e-02 -1.230037668790222652e-02 -2.212881358620942887e-02 3.265394007564039608e-02 -7.147000562638530091e-03 -2.030844185024378162e-02 2.855025559019372036e-02 -2.210076745637883523e-03 5.820219530825854887e-02 5.636360938912734000e-03 3.439427118249927667e-02 1.901123546920173869e-03 3.097324707319974377e-02 -2.281621798406738982e-02 -1.694937725070956233e-02 5.618614766834592860e-04 1.277739477349414988e-02 -5.195321913473316400e-02 -6.604040183563464166e-03 -3.022102991473579053e-02 -2.893498300525626857e-02 3.014102000422305000e-02 1.098582366172852660e-02 -9.046185130796129126e-02 3.550907431974717476e-02 -2.069575955601161629e-02 4.540364525587777672e-02 6.531470657009534391e-04 -5.388952166784043152e-02 3.446171010427859921e-02 4.995707176372501078e-03 2.249393167174948763e-02 -2.232591051118952737e-04 2.290606839782948975e-02 6.906389091800654856e-02 -3.154042679967899304e-02 -1.051835322786015547e-02 -1.412079697350928330e-02 -8.075783426951560484e-02 3.759780659268890241e-02 -8.400148677845938744e-03 2.766576918068811355e-02 -1.705500428867681370e-02 5.351546564882565804e-02
-1.230037668790222652e-02 5.872914909300740172e-02 -1.933462653339918305e-02 -2.149052299314401296e-02 5.047109382020513457e-02 -7.238314137817675707e-03 -2.670096104179425778e-02 3.533007449268973227e-02 -1.024738558532526933e-01 2.585726802279483816e-02 2.238364300722300426e-03 1.331633670794366842e-01 1.591364429485530099e-02 -6.354022706623156658e-02 -3.917768934795209934e-02 5.138489515125718027e-02 1.326387371428337236e-01 -1.217640007199193887e-02 2.550613034982425822e-02 2.054708883029343278e-02 3.894320778988481085e-02 -3.304269146028288029e-02 -2.630925730117436925e-02 7.377928553893413344e-02 -4.836630979423291871e-02 -1.853219436250726215e-02 -3.308002683667388838e-02 1.751650237519320179e-03 2.148175665498573347e-02 -1.026850582409050833e-01 1.774179515560342021e-02 -1.224439381446862547e-02 9.338443159580714359e-02 1.449235426664224132e-04 5.117367531792290508e-02 -2.275408194666858966e-02 1.750041416582817644e-02 2.249290068454530903e-02 9.634004922441297136e-02 -3.158270373900281397e-02 -1.684475263187295430e-02 -7.078334223193927244e-02 4.033822660665685456e-02 4.336427723589368621e-02
-2.212881358620942887e-02 -1.933462653339918305e-02 5.021799192166036957e-02 -1.232223793967296248e-02 -2.316985836870209467e-02 3.589724992983588797e-02 -4.254393013817115397e-03 -1.829366832718837960e-02 5.480405909052954438e-02 -3.228566110648673632e-02 -4.981249614059705261e-02 -4.779623811147347412e-02 -1.367459358427426663e-02 4.385298519875670438e-03 1.878226980785234132e-02 -8.308673519087220183e-03 -8.088073718991377337e-02 3.686973194559559769e-02 8.193518819020723098e-03 6.928300353319513660e-02 1.306725488366003614e-02 -6.453183717969951383e-02 -2.794540084787297887e-02 6.195843958434573556e-02 -2.190103289632408176e-02 2.982603600737540606e-02 2.747770576661661204e-02 2.125087687975468417e-02 -2.228753056562184434e-02 4.153910535059708586e-02 -2.675471857877797718e-02 -1.639676886203650027e-02 -5.162843867537301318e-02 -1.479537170789355788e-02 -8.384543137222499887e-02 3.743613666807572848e-02 3.202820280485205260e-03 4.791966503195671523e-02 3.037984121305461679e-02 -2.869407720424086566e-02 1.783169143374788504e-02 4.537623991969497173e-02 -2.885360045061995810e-02 -8.093571087842155176e-02
3.265394007564039608e-02 -2.149052299314401296e-02 -1.232223793967296248e-02 4.385034870229101434e-02 -1.773507127995743379e-02 -2.024984438902228609e-02 3.867483162370456695e-02 -7.902527202796454445e-03 7.163433687863973720e-02 1.599806028877790234e-02 4.187624580115879847e-02 -2.962274601208175762e-02 1.785130280498204575e-02 -1.489426480603298422e-02 -5.324739449507718582e-03 -2.148374272444737981e-03 1.356463873552639192e-02 -5.955576844792057761e-02 -2.852365657473902166e-02 -2.391781844742070159e-02 -3.076933655324254335e-02 3.393957988637954365e-02 2.681364247149498753e-02 -1.045807810893108203e-01 3.408240182400434914e-02 -1.235651934035217336e-02 6.900300084076906038e-02 -2.031991702902548585e-03 -5.741954127597378998e-02 8.175712935517703839e-02 -8.387878945553050658e-04 3.064985114281647618e-02 -9.396178752650457405e-03 9.780613498198692871e-03 5.888293148214681499e-02 -3.750928419304290495e-02 -1.295582211150713391e-02 -2.623651696630144303e-02 -9.331783027473641856e-02 4.624278236670685549e-02 -1.315834792932509510e-02 4.656903008010536416e-02 -2.045949351002583280e-02 6.688640971129386492e-02
-7.147000562638530091e-03 5.047109382020513457e-02 -2.316985836870209467e-02 -1.773507127995743379e-02 5.735947420550549514e-02 -1.255489734310175944e-02 -2.647918387317802283e-02 3.875632368166611469e-02 -9.303897472399544344e-02 3.936045411003920302e-02 5.928675881989392766e-04 1.187403000067948494e-01 2.269791966260875649e-02 -6.106177392968058226e-02 -4.542797635034622611e-02 5.035337069919636199e-02 1.182422527465888940e-01 5.616028633668272707e-04 3.758137630257484679e-02 1.005709922973269804e-02 2.484578815985219111e-02 -4.013244794258201409e-02 -2.183856027697213958e-02 7.671573309583967770e-02 -4.928935705372885362e-02 -3.886724554309208685e-02 -2.123969713466148171e-02 2.056832414195756877e-03 2.238421641936054647e-03 -1.101757939001449527e-01 1.619418332940151042e-02 -1.561518875457395834e-03 1.095194804853666659e-01 3.782905110832304740e-03 8.410305230890767481e-02 -2.443706896477933557e-02 1.801118003753169119e-02 2.932200041698575232e-02 7.125670211635605489e-02 -3.929142094182974665e-02 -9.239697344464984155e-03 -8.249844992364287199e-02 3.988018898605989737e-02 3.926351267611143114e-02
-2.030844185024378162e-02 -7.238314137817675707e-03 3.589724992983588797e-02 -2.024984438902228609e-02 -1.255489734310175944e-02 4.345550504466728914e-02 -1.399826343993986789e-02 -1.368017564195919342e-02 1.898265916960901675e-02 -4.984813112081421665e-02 -4.200689553630346934e-02 -1.287220881374809278e-02 -9.484825791699917977e-03 8.836970807281494672e-03 1.465332074348955557e-02 -4.585588420150673618e-03 -5.410006994114213014e-02 4.700324094120758578e-02 -2.912425086206221151e-03 5.035686525668407049e-02 2.662317971433914715e-02 -4.269769234694971438e-02 -3.880137177089471728e-02 7.352064132374845629e-02 -7.469283944900934578e-03 3.381200550676479594e-02 -1.039317440085862042e-02 1.493609868718661672e-02 -8.714814734300763838e-03 3.889639993396630524e-02 -3.119308103278206970e-02 -4.301873360877803837e-02 -3.128919046026208683e-02 -3.658285564654052517e-03 -8.353544016742638079e-02 3.590572011899562793e-02 1.127045128699946490e-02 6.315961633338376680e-02 9.110026387313988061e-02 -2.794298299692019039e-02 1.958660357219668344e-02 2.304903703651698527e-02 -3.282726933833266664e-02 -8.847609992371451015e-02
2.855025559019372036e-02 -2.670096104179425778e-02 -4.254393013817115397e-03 3.867483162370456695e-02 -2.647918387317802283e-02 -1.399826343993986789e-02 4.928010005037120750e-02 -1.653599072798245251e-02 7.272729147670861649e-02 6.085243945439872820e-03 3.446415902490335137e-02 -4.996104866738916572e-02 8.628271227871955537e-03 -1.616252643947659398e-02 -6.168421080661786599e-04 -7.351695169048901718e-03 -2.179519239688267745e-02 -6.393564166837517604e-02 -2.678711198438610622e-02 -2.287841258593606084e-02 -3.204410974119392685e-02 2.664207462796401582e-02 3.050262870463533657e-02 -9.545970071387789579e-02 5.013855609465729668e-02 -1.351758545754461020e-02 5.962611276428936291e-02 5.095821868280134802e-03 -4.814102797778660459e-02 7.564442639639674948e-02 3.552143307389524218e-03 3.948719982273619228e-02 -2.839173859358676624e-02 1.766884543307445940e-03 5.446163747949420153e-02 -3.506249182886881505e-02 -3.960405467208571312e-02 -2.846797607277567338e-02 -9.759574874581232462e-02 4.412527094775767905e-02 1.559052700096379531e-03 9.476406334242859497e-02 -2.083437743106185402e-02 3.962603156172175151e-02
-2.210076745637883523e-03 3.533007449268973227e-02 -1.829366832718837960e-02 -7.902527202796454445e-03 3.875632368166611469e-02 -1.368017564195919342e-02 -1.653599072798245251e-02 3.871089567109824853e-02 -5.361671073600389470e-02 3.421032262885907727e-02 4.061281760041050848e-03 8.880595714914195360e-02 1.194683946318694442e-02 -5.114068854609139791e-02 -4.164088521553522410e-02 4.410472541314474498e-02 9.458572438886456157e-02 -8.373443786266358824e-03 2.601041152315651528e-02 -1.059595482905355225e-03 2.303933724228588754e-03 -3.713437386181371591e-02 -1.590742995270162316e-02 4.353708004072415899e-02 -4.338982810886152924e-02 -2.690544321036773476e-02 -1.110970206218910711e-02 -1.574863131253798542e-03 -1.810157022357226572e-02 -6.769390411442086086e-02 2.415796544487642736e-02 -4.427122352117444058e-03 7.294044296970707275e-02 6.418485853317341949e-03 6.976657477077140290e-02 -9.315344543355218165e-03 2.548318481055564244e-02 1.694937172137011422e-02 5.585830504392257784e-02 -2.610056865121612377e-02 -2.942095965200127589e-02 -6.926975852077647822e-02 2.133839556681784572e-02 6.340037207578576306e-02
5.820219530825854887e-02 -1.024738558532526933e-01 5.480405909052954438e-02 7.163433687863973720e-02 -9.303897472399544344e-02 1.898265916960901675e-02 7.272729147670861649e-02 -5.361671073600389470e-02 5.815411865160839966e-01 -3.236322944986364664e-02 -2.963165856911804952e-02 -1.730762008020028109e-01 5.218954602294604422e-02 1.960946164477735121e-02 9.423970395482896695e-03 -9.400405024247826535e-02 -1.886076592460690649e-01 -2.424568830823252766e-02 3.900204072832070233e-03 5.769704777127968726e-02 -1.011788797301714504e-01 -8.965119308079078433e-03 -3.036604927368577109e-02 -1.567390835042314079e-01 5.403168280966796216e-02 4.507089619409949954e-02 2.079398697240006089e-01 -3.266857264233974378e-02 -1.956153995337758245e-01 2.273199802410562353e-01 -5.738642172741606137e-03 2.780149095908631199e-02 -1.708625027216928161e-01 2.307535364424265559e-02 -7.414421880090218964e-02 8.280887225124454465e-03 1.994474289031614167e-02 4.465707786267759938e-02 -1.962135260837444828e-01 7.794213276123310163e-02 -3.782785994500519576e-03 1.690382192429322750e-01 -1.069806795825635065e-01 -4.542060941868480972e-02
5.636360938912734000e-03 2.585726802279483816e-02 -3.228566110648673632e-02 1.599806028877790234e-02 3.936045411003920302e-02 -4.984813112081421665e-02 6.085243945439872820e-03 3.421032262885907727e-02 -3.236322944986364664e-02 1.792688724806865419e-01 2.890859114545631103e-02 3.774568738044449534e-02 -4.490073477117741824e-02 -8.924906003475810423e-02 2.154485271275810923e-02 1.239172137990396938e-01 1.335764411915312255e-01 -6.030097122677624544e-02 1.082274418339106425e-01 -2.904262809617582861e-02 -1.235365920779068621e-01 -2.529176587274309038e-02 1.151545494644906215e-01 1.445360545417455865e-02 -8.622418550199311207e-03 -7.203389816371087717e-02 2.620579362179240035e-02 -5.653053781336313255e-02 -6.005117911551903498e-02 -1.167314049775976803e-01 8.594271248606200064e-02 8.395981092653741207e-02 8.753887803610727047e-02 -7.896729520470305297e-02 1.477920749662277877e-01 -4.969540080063732795e-02 4.347785011694862284e-02 -2.310157421591058774e-02 -6.915384730879892139e-02 1.714784436253648583e-02 -2.348402272382315442e-02 -7.860176750036426685e-02 8.832232995623254257e-02 1.069475548035969115e-01
